0,2.0449714661,2.0449714661,2.0449714661
1,1.8484523296,1.9467118979,1.9467118979
2,1.8603715897,1.9179317951,1.9179317951
3,1.8441905975,1.8994964957,1.8994964957
4,1.8661532402,1.8928278446,1.8928278446
5,2.8228726387,2.0478353103,2.0478353103
6,1.8458364010,2.0189783233,2.0189783233
7,2.0690066814,2.0252318680,2.0252318680
8,1.8348000050,2.0040727721,2.0040727721
9,1.8438591957,1.9880514145,1.9880514145
10,1.8729922771,1.9708534956,1.9775914929
11,1.8680191040,1.9728101730,1.9684604605
12,1.8557901382,1.9723520279,1.9597935126
13,1.8732693195,1.9752599001,1.9536132131
14,1.8567845821,1.9743230343,1.9471579711
15,1.8627181053,1.8783075809,1.9418804795
16,2.3693234921,1.9306562901,1.9670241861
17,1.8587832451,1.9096339464,1.9610108005
18,1.8495590687,1.9111098528,1.9551449198
19,1.8570048809,1.9124244213,1.9502379179
20,1.8406801224,1.9091932058,1.9450208800
21,1.8782670498,1.9102180004,1.9419866150
22,1.8469917774,1.9093381643,1.9378564047
23,1.8631105423,1.9083222866,1.9347419937
24,1.8475837708,1.9074022055,1.9312556648
25,1.8534865379,1.9064790487,1.9282645446
26,2.0231821537,1.8718649149,1.9317800116
27,1.8726236820,1.8732489586,1.9296672855
28,2.5900111198,1.9472941637,1.9524377626
29,1.8425393105,1.9458476067,1.9487744808
30,2.3455736637,1.9963369608,1.9615744545
31,1.8373935223,1.9922496080,1.9576938003
32,1.8461372852,1.9921641588,1.9543132999
33,1.8612461090,1.9919777155,1.9515760296
34,1.8530032635,1.9925196648,1.9487596648
35,2.3671145439,2.0438824654,1.9603806337
36,500.0409634113,51.8456605911,15.4220180060
